,Sample,Chrom,Start,End,Recovery
64963,homo20,D05,23500000,24500000,0.9636363636363636
64964,homo21,D05,23500000,24500000,1.0
64965,homo22,D05,23500000,24500000,1.0
64966,homo1,D05,24000000,25000000,1.0
64967,homo2,D05,24000000,25000000,1.0
64968,homo3,D05,24000000,25000000,0.9936708860759493
64969,homo4,D05,24000000,25000000,1.0
64970,homo5,D05,24000000,25000000,1.0
64971,homo6,D05,24000000,25000000,1.0
64972,homo7,D05,24000000,25000000,1.0
64973,homo8,D05,24000000,25000000,1.0
64974,homo9,D05,24000000,25000000,1.0
64975,homo10,D05,24000000,25000000,0.9936708860759493
64976,homo11,D05,24000000,25000000,1.0
64977,homo12,D05,24000000,25000000,1.0
64978,homo13,D05,24000000,25000000,1.0
64979,homo14,D05,24000000,25000000,1.0
64980,homo15,D05,24000000,25000000,0.5
64981,homo16,D05,24000000,25000000,0.5063291139240507
64982,homo17,D05,24000000,25000000,0.4936708860759494
64983,homo18,D05,24000000,25000000,1.0
64984,homo19,D05,24000000,25000000,1.0
64985,homo20,D05,24000000,25000000,1.0
64986,homo21,D05,24000000,25000000,1.0
64987,homo22,D05,24000000,25000000,1.0
64988,homo1,D05,24500000,25500000,1.0
64989,homo2,D05,24500000,25500000,1.0
64990,homo3,D05,24500000,25500000,1.0
64991,homo4,D05,24500000,25500000,1.0
64992,homo5,D05,24500000,25500000,1.0
64993,homo6,D05,24500000,25500000,1.0
64994,homo7,D05,24500000,25500000,0.9915254237288136
64995,homo8,D05,24500000,25500000,0.9915254237288136
64996,homo9,D05,24500000,25500000,0.9915254237288136
64997,homo10,D05,24500000,25500000,0.9830508474576272
64998,homo11,D05,24500000,25500000,1.0
64999,homo12,D05,24500000,25500000,0.9830508474576272
65000,homo13,D05,24500000,25500000,1.0
65001,homo14,D05,24500000,25500000,0.9915254237288136
65002,homo15,D05,24500000,25500000,0.2288135593220339
65003,homo16,D05,24500000,25500000,0.4576271186440678
65004,homo17,D05,24500000,25500000,0.22033898305084745
65005,homo18,D05,24500000,25500000,0.9830508474576272
65006,homo19,D05,24500000,25500000,0.9915254237288136
65007,homo20,D05,24500000,25500000,0.9915254237288136
65008,homo21,D05,24500000,25500000,1.0
65009,homo22,D05,24500000,25500000,1.0
65010,homo1,D05,25000000,26000000,1.0
65011,homo2,D05,25000000,26000000,1.0
65012,homo3,D05,25000000,26000000,1.0
65013,homo4,D05,25000000,26000000,1.0
65014,homo5,D05,25000000,26000000,1.0
65015,homo6,D05,25000000,26000000,1.0
65016,homo7,D05,25000000,26000000,0.95
65017,homo8,D05,25000000,26000000,0.95
65018,homo9,D05,25000000,26000000,0.95
65019,homo10,D05,25000000,26000000,0.95
65020,homo11,D05,25000000,26000000,1.0
65021,homo12,D05,25000000,26000000,0.9
65022,homo13,D05,25000000,26000000,1.0
65023,homo14,D05,25000000,26000000,0.95
65024,homo15,D05,25000000,26000000,0.0
65025,homo16,D05,25000000,26000000,0.45
65026,homo17,D05,25000000,26000000,0.0
65027,homo18,D05,25000000,26000000,0.9
65028,homo19,D05,25000000,26000000,0.95
65029,homo20,D05,25000000,26000000,0.95
65030,homo21,D05,25000000,26000000,1.0
65031,homo22,D05,25000000,26000000,1.0
65032,homo1,D05,25500000,26500000,0.75
65033,homo2,D05,25500000,26500000,1.0
65034,homo3,D05,25500000,26500000,1.0
65035,homo4,D05,25500000,26500000,1.0
65036,homo5,D05,25500000,26500000,0.75
65037,homo6,D05,25500000,26500000,1.0
65038,homo7,D05,25500000,26500000,1.0
65039,homo8,D05,25500000,26500000,1.0
65040,homo9,D05,25500000,26500000,1.0
65041,homo10,D05,25500000,26500000,1.0
65042,homo11,D05,25500000,26500000,1.0
65043,homo12,D05,25500000,26500000,0.75
65044,homo13,D05,25500000,26500000,1.0
65045,homo14,D05,25500000,26500000,1.0
65046,homo15,D05,25500000,26500000,1.0
65047,homo16,D05,25500000,26500000,1.0
65048,homo17,D05,25500000,26500000,1.0
65049,homo18,D05,25500000,26500000,0.75
65050,homo19,D05,25500000,26500000,0.75
65051,homo20,D05,25500000,26500000,1.0
65052,homo21,D05,25500000,26500000,0.75
65053,homo22,D05,25500000,26500000,1.0
65054,homo1,D05,26000000,27000000,0.9642857142857143
65055,homo2,D05,26000000,27000000,1.0
65056,homo3,D05,26000000,27000000,0.9642857142857143
65057,homo4,D05,26000000,27000000,1.0
65058,homo5,D05,26000000,27000000,0.9642857142857143
65059,homo6,D05,26000000,27000000,1.0
65060,homo7,D05,26000000,27000000,1.0
65061,homo8,D05,26000000,27000000,1.0
65062,homo9,D05,26000000,27000000,1.0
65063,homo10,D05,26000000,27000000,1.0
65064,homo11,D05,26000000,27000000,1.0
65065,homo12,D05,26000000,27000000,0.9642857142857143
65066,homo13,D05,26000000,27000000,1.0
65067,homo14,D05,26000000,27000000,1.0
65068,homo15,D05,26000000,27000000,0.4642857142857143
65069,homo16,D05,26000000,27000000,0.7857142857142857
65070,homo17,D05,26000000,27000000,0.39285714285714285
65071,homo18,D05,26000000,27000000,0.9642857142857143
65072,homo19,D05,26000000,27000000,0.9642857142857143
65073,homo20,D05,26000000,27000000,1.0
65074,homo21,D05,26000000,27000000,0.9642857142857143
65075,homo22,D05,26000000,27000000,1.0
65076,homo1,D05,26500000,27500000,0.9642857142857143
65077,homo2,D05,26500000,27500000,0.9642857142857143
65078,homo3,D05,26500000,27500000,0.9642857142857143
65079,homo4,D05,26500000,27500000,1.0
65080,homo5,D05,26500000,27500000,1.0
65081,homo6,D05,26500000,27500000,1.0
65082,homo7,D05,26500000,27500000,1.0
65083,homo8,D05,26500000,27500000,1.0
65084,homo9,D05,26500000,27500000,1.0
65085,homo10,D05,26500000,27500000,1.0
65086,homo11,D05,26500000,27500000,1.0
65087,homo12,D05,26500000,27500000,1.0
65088,homo13,D05,26500000,27500000,1.0
65089,homo14,D05,26500000,27500000,1.0
65090,homo15,D05,26500000,27500000,0.4642857142857143
65091,homo16,D05,26500000,27500000,0.7857142857142857
65092,homo17,D05,26500000,27500000,0.39285714285714285
65093,homo18,D05,26500000,27500000,1.0
65094,homo19,D05,26500000,27500000,0.9642857142857143
65095,homo20,D05,26500000,27500000,1.0
65096,homo21,D05,26500000,27500000,1.0
65097,homo22,D05,26500000,27500000,0.9285714285714286
65098,homo1,D05,27000000,28000000,0.9285714285714286
65099,homo2,D05,27000000,28000000,0.9285714285714286
65100,homo3,D05,27000000,28000000,1.0
65101,homo4,D05,27000000,28000000,1.0
65102,homo5,D05,27000000,28000000,1.0
65103,homo6,D05,27000000,28000000,1.0
65104,homo7,D05,27000000,28000000,1.0
65105,homo8,D05,27000000,28000000,1.0
65106,homo9,D05,27000000,28000000,1.0
65107,homo10,D05,27000000,28000000,1.0
65108,homo11,D05,27000000,28000000,1.0
65109,homo12,D05,27000000,28000000,1.0
65110,homo13,D05,27000000,28000000,1.0
65111,homo14,D05,27000000,28000000,1.0
65112,homo15,D05,27000000,28000000,0.2857142857142857
65113,homo16,D05,27000000,28000000,0.5714285714285714
65114,homo17,D05,27000000,28000000,0.2857142857142857
65115,homo18,D05,27000000,28000000,1.0
65116,homo19,D05,27000000,28000000,0.9285714285714286
65117,homo20,D05,27000000,28000000,1.0
65118,homo21,D05,27000000,28000000,1.0
65119,homo22,D05,27000000,28000000,0.8571428571428571
65120,homo1,D05,27500000,28500000,0.85
65121,homo2,D05,27500000,28500000,0.95
65122,homo3,D05,27500000,28500000,0.95
65123,homo4,D05,27500000,28500000,0.85
65124,homo5,D05,27500000,28500000,0.95
65125,homo6,D05,27500000,28500000,1.0
65126,homo7,D05,27500000,28500000,0.85
65127,homo8,D05,27500000,28500000,0.95
65128,homo9,D05,27500000,28500000,0.95
65129,homo10,D05,27500000,28500000,0.95
65130,homo11,D05,27500000,28500000,0.85
65131,homo12,D05,27500000,28500000,0.95
65132,homo13,D05,27500000,28500000,0.95
65133,homo14,D05,27500000,28500000,0.85
65134,homo15,D05,27500000,28500000,0.25
65135,homo16,D05,27500000,28500000,0.55
65136,homo17,D05,27500000,28500000,0.25
65137,homo18,D05,27500000,28500000,1.0
65138,homo19,D05,27500000,28500000,0.95
65139,homo20,D05,27500000,28500000,0.85
65140,homo21,D05,27500000,28500000,0.95
65141,homo22,D05,27500000,28500000,1.0
65142,homo1,D05,28000000,29000000,0.85
65143,homo2,D05,28000000,29000000,0.95
65144,homo3,D05,28000000,29000000,0.95
65145,homo4,D05,28000000,29000000,0.85
65146,homo5,D05,28000000,29000000,0.95
65147,homo6,D05,28000000,29000000,1.0
65148,homo7,D05,28000000,29000000,0.85
65149,homo8,D05,28000000,29000000,0.95
65150,homo9,D05,28000000,29000000,0.95
65151,homo10,D05,28000000,29000000,0.95
65152,homo11,D05,28000000,29000000,0.85
65153,homo12,D05,28000000,29000000,0.95
65154,homo13,D05,28000000,29000000,0.95
65155,homo14,D05,28000000,29000000,0.85
65156,homo15,D05,28000000,29000000,0.75
65157,homo16,D05,28000000,29000000,0.6
65158,homo17,D05,28000000,29000000,0.75
65159,homo18,D05,28000000,29000000,1.0
65160,homo19,D05,28000000,29000000,0.95
65161,homo20,D05,28000000,29000000,0.85
65162,homo21,D05,28000000,29000000,0.95
65163,homo22,D05,28000000,29000000,1.0
65164,homo1,D05,28500000,29500000,1.0
65165,homo2,D05,28500000,29500000,1.0
65166,homo3,D05,28500000,29500000,0.96875
65167,homo4,D05,28500000,29500000,1.0
65168,homo5,D05,28500000,29500000,1.0
65169,homo6,D05,28500000,29500000,1.0
65170,homo7,D05,28500000,29500000,1.0
65171,homo8,D05,28500000,29500000,1.0
65172,homo9,D05,28500000,29500000,1.0
65173,homo10,D05,28500000,29500000,1.0
65174,homo11,D05,28500000,29500000,1.0
65175,homo12,D05,28500000,29500000,1.0
65176,homo13,D05,28500000,29500000,1.0
65177,homo14,D05,28500000,29500000,1.0
65178,homo15,D05,28500000,29500000,0.3125
65179,homo16,D05,28500000,29500000,0.5
65180,homo17,D05,28500000,29500000,0.3125
65181,homo18,D05,28500000,29500000,1.0
65182,homo19,D05,28500000,29500000,1.0
65183,homo20,D05,28500000,29500000,1.0
65184,homo21,D05,28500000,29500000,1.0
65185,homo22,D05,28500000,29500000,1.0
65186,homo1,D05,29000000,30000000,1.0
65187,homo2,D05,29000000,30000000,1.0
65188,homo3,D05,29000000,30000000,0.9594594594594594
65189,homo4,D05,29000000,30000000,1.0
65190,homo5,D05,29000000,30000000,1.0
65191,homo6,D05,29000000,30000000,1.0
65192,homo7,D05,29000000,30000000,1.0
65193,homo8,D05,29000000,30000000,1.0
65194,homo9,D05,29000000,30000000,1.0
65195,homo10,D05,29000000,30000000,1.0
65196,homo11,D05,29000000,30000000,1.0
65197,homo12,D05,29000000,30000000,1.0
65198,homo13,D05,29000000,30000000,1.0
65199,homo14,D05,29000000,30000000,1.0
65200,homo15,D05,29000000,30000000,0.06756756756756757
65201,homo16,D05,29000000,30000000,0.5405405405405406
65202,homo17,D05,29000000,30000000,0.05405405405405406
65203,homo18,D05,29000000,30000000,1.0
65204,homo19,D05,29000000,30000000,1.0
65205,homo20,D05,29000000,30000000,1.0
65206,homo21,D05,29000000,30000000,1.0
65207,homo22,D05,29000000,30000000,1.0
65208,homo1,D05,29500000,30500000,0.9722222222222222
65209,homo2,D05,29500000,30500000,0.9722222222222222
65210,homo3,D05,29500000,30500000,0.9814814814814815
65211,homo4,D05,29500000,30500000,0.9722222222222222
65212,homo5,D05,29500000,30500000,0.9722222222222222
65213,homo6,D05,29500000,30500000,0.9722222222222222
65214,homo7,D05,29500000,30500000,0.9629629629629629
65215,homo8,D05,29500000,30500000,1.0
65216,homo9,D05,29500000,30500000,1.0
65217,homo10,D05,29500000,30500000,0.9722222222222222
65218,homo11,D05,29500000,30500000,0.9629629629629629
65219,homo12,D05,29500000,30500000,0.9722222222222222
65220,homo13,D05,29500000,30500000,0.9722222222222222
65221,homo14,D05,29500000,30500000,0.9722222222222222
65222,homo15,D05,29500000,30500000,0.32407407407407407
65223,homo16,D05,29500000,30500000,0.7592592592592593
65224,homo17,D05,29500000,30500000,0.10185185185185185
65225,homo18,D05,29500000,30500000,0.9722222222222222
65226,homo19,D05,29500000,30500000,0.9722222222222222
65227,homo20,D05,29500000,30500000,0.9722222222222222
65228,homo21,D05,29500000,30500000,0.9722222222222222
65229,homo22,D05,29500000,30500000,0.9722222222222222
65230,homo1,D05,30000000,31000000,0.9390243902439024
65231,homo2,D05,30000000,31000000,0.9390243902439024
65232,homo3,D05,30000000,31000000,0.975609756097561
65233,homo4,D05,30000000,31000000,0.926829268292683
65234,homo5,D05,30000000,31000000,0.926829268292683
65235,homo6,D05,30000000,31000000,0.9512195121951219
65236,homo7,D05,30000000,31000000,0.9390243902439024
65237,homo8,D05,30000000,31000000,0.9878048780487805
65238,homo9,D05,30000000,31000000,0.9634146341463414
65239,homo10,D05,30000000,31000000,0.9146341463414634
65240,homo11,D05,30000000,31000000,0.9146341463414634
65241,homo12,D05,30000000,31000000,0.926829268292683
65242,homo13,D05,30000000,31000000,0.9146341463414634
65243,homo14,D05,30000000,31000000,0.9390243902439024
65244,homo15,D05,30000000,31000000,0.6463414634146342
65245,homo16,D05,30000000,31000000,0.8414634146341463
65246,homo17,D05,30000000,31000000,0.35365853658536583
65247,homo18,D05,30000000,31000000,0.9390243902439024
65248,homo19,D05,30000000,31000000,0.9390243902439024
65249,homo20,D05,30000000,31000000,0.926829268292683
65250,homo21,D05,30000000,31000000,0.9390243902439024
65251,homo22,D05,30000000,31000000,0.9390243902439024
65252,homo1,D05,30500000,31500000,0.926829268292683
65253,homo2,D05,30500000,31500000,0.8658536585365854
65254,homo3,D05,30500000,31500000,0.8536585365853658
65255,homo4,D05,30500000,31500000,0.8780487804878049
65256,homo5,D05,30500000,31500000,0.8292682926829268
65257,homo6,D05,30500000,31500000,0.926829268292683
65258,homo7,D05,30500000,31500000,0.9512195121951219
65259,homo8,D05,30500000,31500000,0.926829268292683
65260,homo9,D05,30500000,31500000,0.8536585365853658
65261,homo10,D05,30500000,31500000,0.8292682926829268
65262,homo11,D05,30500000,31500000,0.8658536585365854
65263,homo12,D05,30500000,31500000,0.8902439024390244
65264,homo13,D05,30500000,31500000,0.8658536585365854
65265,homo14,D05,30500000,31500000,0.9024390243902439
65266,homo15,D05,30500000,31500000,0.7195121951219512
65267,homo16,D05,30500000,31500000,0.7804878048780488
65268,homo17,D05,30500000,31500000,0.5487804878048781
65269,homo18,D05,30500000,31500000,0.9146341463414634
65270,homo19,D05,30500000,31500000,0.9024390243902439
65271,homo20,D05,30500000,31500000,0.8414634146341463
65272,homo21,D05,30500000,31500000,0.9024390243902439
65273,homo22,D05,30500000,31500000,0.926829268292683
65274,homo1,D05,31000000,32000000,0.96
65275,homo2,D05,31000000,32000000,0.91
65276,homo3,D05,31000000,32000000,0.9
65277,homo4,D05,31000000,32000000,0.93
65278,homo5,D05,31000000,32000000,0.89
65279,homo6,D05,31000000,32000000,0.95
65280,homo7,D05,31000000,32000000,0.97
65281,homo8,D05,31000000,32000000,0.95
65282,homo9,D05,31000000,32000000,0.91
65283,homo10,D05,31000000,32000000,0.9
65284,homo11,D05,31000000,32000000,0.92
65285,homo12,D05,31000000,32000000,0.94
65286,homo13,D05,31000000,32000000,0.93
65287,homo14,D05,31000000,32000000,0.94
65288,homo15,D05,31000000,32000000,0.58
65289,homo16,D05,31000000,32000000,0.92
65290,homo17,D05,31000000,32000000,0.25
65291,homo18,D05,31000000,32000000,0.95
65292,homo19,D05,31000000,32000000,0.94
65293,homo20,D05,31000000,32000000,0.9
65294,homo21,D05,31000000,32000000,0.94
65295,homo22,D05,31000000,32000000,0.96
65296,homo1,D05,31500000,32500000,1.0
65297,homo2,D05,31500000,32500000,1.0
65298,homo3,D05,31500000,32500000,1.0
65299,homo4,D05,31500000,32500000,1.0
65300,homo5,D05,31500000,32500000,1.0
65301,homo6,D05,31500000,32500000,0.8939393939393939
65302,homo7,D05,31500000,32500000,1.0
65303,homo8,D05,31500000,32500000,1.0
65304,homo9,D05,31500000,32500000,1.0
65305,homo10,D05,31500000,32500000,1.0
65306,homo11,D05,31500000,32500000,1.0
65307,homo12,D05,31500000,32500000,1.0
65308,homo13,D05,31500000,32500000,1.0
65309,homo14,D05,31500000,32500000,1.0
65310,homo15,D05,31500000,32500000,0.6515151515151515
65311,homo16,D05,31500000,32500000,1.0
65312,homo17,D05,31500000,32500000,0.30303030303030304
65313,homo18,D05,31500000,32500000,0.8939393939393939
65314,homo19,D05,31500000,32500000,1.0
65315,homo20,D05,31500000,32500000,1.0
65316,homo21,D05,31500000,32500000,1.0
65317,homo22,D05,31500000,32500000,1.0
65318,homo1,D05,32000000,33000000,1.0
65319,homo2,D05,32000000,33000000,1.0
65320,homo3,D05,32000000,33000000,1.0
65321,homo4,D05,32000000,33000000,1.0
65322,homo5,D05,32000000,33000000,1.0
65323,homo6,D05,32000000,33000000,0.7083333333333334
65324,homo7,D05,32000000,33000000,1.0
65325,homo8,D05,32000000,33000000,1.0
65326,homo9,D05,32000000,33000000,1.0
65327,homo10,D05,32000000,33000000,1.0
65328,homo11,D05,32000000,33000000,1.0
65329,homo12,D05,32000000,33000000,1.0
65330,homo13,D05,32000000,33000000,1.0
65331,homo14,D05,32000000,33000000,1.0
65332,homo15,D05,32000000,33000000,0.9583333333333334
65333,homo16,D05,32000000,33000000,1.0
65334,homo17,D05,32000000,33000000,0.75
65335,homo18,D05,32000000,33000000,0.7083333333333334
65336,homo19,D05,32000000,33000000,1.0
65337,homo20,D05,32000000,33000000,1.0
65338,homo21,D05,32000000,33000000,1.0
65339,homo22,D05,32000000,33000000,1.0
65340,homo1,D05,32500000,33500000,0.8333333333333334
65341,homo2,D05,32500000,33500000,0.7333333333333333
65342,homo3,D05,32500000,33500000,0.8
65343,homo4,D05,32500000,33500000,0.7333333333333333
65344,homo5,D05,32500000,33500000,0.8333333333333334
65345,homo6,D05,32500000,33500000,0.8333333333333334
65346,homo7,D05,32500000,33500000,0.8666666666666667
65347,homo8,D05,32500000,33500000,0.8666666666666667
65348,homo9,D05,32500000,33500000,0.9
65349,homo10,D05,32500000,33500000,0.7666666666666667
65350,homo11,D05,32500000,33500000,0.8333333333333334
65351,homo12,D05,32500000,33500000,0.8
65352,homo13,D05,32500000,33500000,0.9333333333333333
65353,homo14,D05,32500000,33500000,0.8
65354,homo15,D05,32500000,33500000,0.7666666666666667
65355,homo16,D05,32500000,33500000,0.7666666666666667
65356,homo17,D05,32500000,33500000,0.6333333333333333
65357,homo18,D05,32500000,33500000,0.7666666666666667
65358,homo19,D05,32500000,33500000,0.9333333333333333
65359,homo20,D05,32500000,33500000,0.8666666666666667
65360,homo21,D05,32500000,33500000,0.7666666666666667
65361,homo22,D05,32500000,33500000,0.8333333333333334
65362,homo1,D05,33000000,34000000,0.8333333333333334
65363,homo2,D05,33000000,34000000,0.7333333333333333
65364,homo3,D05,33000000,34000000,0.8
65365,homo4,D05,33000000,34000000,0.7333333333333333
65366,homo5,D05,33000000,34000000,0.8333333333333334
65367,homo6,D05,33000000,34000000,0.8333333333333334
65368,homo7,D05,33000000,34000000,0.8666666666666667
65369,homo8,D05,33000000,34000000,0.8666666666666667
65370,homo9,D05,33000000,34000000,0.9
65371,homo10,D05,33000000,34000000,0.7666666666666667
65372,homo11,D05,33000000,34000000,0.8333333333333334
65373,homo12,D05,33000000,34000000,0.8
65374,homo13,D05,33000000,34000000,0.9333333333333333
65375,homo14,D05,33000000,34000000,0.8
65376,homo15,D05,33000000,34000000,0.7666666666666667
65377,homo16,D05,33000000,34000000,0.7666666666666667
65378,homo17,D05,33000000,34000000,0.6333333333333333
65379,homo18,D05,33000000,34000000,0.7666666666666667
65380,homo19,D05,33000000,34000000,0.9333333333333333
65381,homo20,D05,33000000,34000000,0.8666666666666667
65382,homo21,D05,33000000,34000000,0.7666666666666667
65383,homo22,D05,33000000,34000000,0.8333333333333334
65384,homo1,D05,33500000,34500000,1.0
65385,homo2,D05,33500000,34500000,1.0
65386,homo3,D05,33500000,34500000,1.0
65387,homo4,D05,33500000,34500000,1.0
65388,homo5,D05,33500000,34500000,1.0
65389,homo6,D05,33500000,34500000,1.0
65390,homo7,D05,33500000,34500000,1.0
65391,homo8,D05,33500000,34500000,1.0
65392,homo9,D05,33500000,34500000,1.0
65393,homo10,D05,33500000,34500000,1.0
65394,homo11,D05,33500000,34500000,1.0
65395,homo12,D05,33500000,34500000,1.0
65396,homo13,D05,33500000,34500000,1.0
65397,homo14,D05,33500000,34500000,1.0
65398,homo15,D05,33500000,34500000,1.0
65399,homo16,D05,33500000,34500000,1.0
65400,homo17,D05,33500000,34500000,0.0
65401,homo18,D05,33500000,34500000,1.0
65402,homo19,D05,33500000,34500000,1.0
65403,homo20,D05,33500000,34500000,1.0
65404,homo21,D05,33500000,34500000,1.0
65405,homo22,D05,33500000,34500000,1.0
65406,homo1,D05,34500000,35500000,0.9375
65407,homo2,D05,34500000,35500000,1.0
65408,homo3,D05,34500000,35500000,0.9375
65409,homo4,D05,34500000,35500000,0.9375
65410,homo5,D05,34500000,35500000,1.0
65411,homo6,D05,34500000,35500000,1.0
65412,homo7,D05,34500000,35500000,1.0
65413,homo8,D05,34500000,35500000,1.0
65414,homo9,D05,34500000,35500000,0.9375
65415,homo10,D05,34500000,35500000,1.0
65416,homo11,D05,34500000,35500000,1.0
65417,homo12,D05,34500000,35500000,1.0
65418,homo13,D05,34500000,35500000,1.0
65419,homo14,D05,34500000,35500000,1.0
65420,homo15,D05,34500000,35500000,0.625
65421,homo16,D05,34500000,35500000,0.625
65422,homo17,D05,34500000,35500000,0.5
65423,homo18,D05,34500000,35500000,1.0
65424,homo19,D05,34500000,35500000,1.0
65425,homo20,D05,34500000,35500000,0.625
65426,homo21,D05,34500000,35500000,1.0
65427,homo22,D05,34500000,35500000,1.0
65428,homo1,D05,35000000,36000000,0.9375
65429,homo2,D05,35000000,36000000,1.0
65430,homo3,D05,35000000,36000000,0.9375
65431,homo4,D05,35000000,36000000,0.9375
65432,homo5,D05,35000000,36000000,1.0
65433,homo6,D05,35000000,36000000,1.0
65434,homo7,D05,35000000,36000000,1.0
65435,homo8,D05,35000000,36000000,1.0
65436,homo9,D05,35000000,36000000,0.9375
65437,homo10,D05,35000000,36000000,1.0
65438,homo11,D05,35000000,36000000,1.0
65439,homo12,D05,35000000,36000000,1.0
65440,homo13,D05,35000000,36000000,1.0
65441,homo14,D05,35000000,36000000,1.0
65442,homo15,D05,35000000,36000000,0.625
65443,homo16,D05,35000000,36000000,0.625
65444,homo17,D05,35000000,36000000,0.5
65445,homo18,D05,35000000,36000000,1.0
65446,homo19,D05,35000000,36000000,1.0
65447,homo20,D05,35000000,36000000,0.625
65448,homo21,D05,35000000,36000000,1.0
65449,homo22,D05,35000000,36000000,1.0
65450,homo1,D05,35500000,36500000,1.0
65451,homo2,D05,35500000,36500000,1.0
65452,homo3,D05,35500000,36500000,1.0
65453,homo4,D05,35500000,36500000,1.0
65454,homo5,D05,35500000,36500000,1.0
65455,homo6,D05,35500000,36500000,1.0
65456,homo7,D05,35500000,36500000,1.0
65457,homo8,D05,35500000,36500000,1.0
65458,homo9,D05,35500000,36500000,1.0
65459,homo10,D05,35500000,36500000,1.0
65460,homo11,D05,35500000,36500000,1.0
65461,homo12,D05,35500000,36500000,1.0
65462,homo13,D05,35500000,36500000,1.0
65463,homo14,D05,35500000,36500000,1.0
65464,homo15,D05,35500000,36500000,1.0
65465,homo16,D05,35500000,36500000,1.0
65466,homo17,D05,35500000,36500000,0.0
65467,homo18,D05,35500000,36500000,1.0
65468,homo19,D05,35500000,36500000,1.0
65469,homo20,D05,35500000,36500000,1.0
65470,homo21,D05,35500000,36500000,1.0
65471,homo22,D05,35500000,36500000,1.0
65472,homo1,D05,36000000,37000000,1.0
65473,homo2,D05,36000000,37000000,1.0
65474,homo3,D05,36000000,37000000,1.0
65475,homo4,D05,36000000,37000000,1.0
65476,homo5,D05,36000000,37000000,1.0
65477,homo6,D05,36000000,37000000,1.0
65478,homo7,D05,36000000,37000000,1.0
65479,homo8,D05,36000000,37000000,1.0
65480,homo9,D05,36000000,37000000,1.0
65481,homo10,D05,36000000,37000000,1.0
65482,homo11,D05,36000000,37000000,1.0
65483,homo12,D05,36000000,37000000,1.0
65484,homo13,D05,36000000,37000000,1.0
65485,homo14,D05,36000000,37000000,1.0
65486,homo15,D05,36000000,37000000,1.0
65487,homo16,D05,36000000,37000000,1.0
65488,homo17,D05,36000000,37000000,0.0
65489,homo18,D05,36000000,37000000,1.0
65490,homo19,D05,36000000,37000000,1.0
65491,homo20,D05,36000000,37000000,1.0
65492,homo21,D05,36000000,37000000,1.0
65493,homo22,D05,36000000,37000000,1.0
65494,homo1,D05,36500000,37500000,1.0
65495,homo2,D05,36500000,37500000,1.0
65496,homo3,D05,36500000,37500000,1.0
65497,homo4,D05,36500000,37500000,1.0
65498,homo5,D05,36500000,37500000,1.0
65499,homo6,D05,36500000,37500000,1.0
65500,homo7,D05,36500000,37500000,1.0
65501,homo8,D05,36500000,37500000,1.0
65502,homo9,D05,36500000,37500000,1.0
65503,homo10,D05,36500000,37500000,1.0
65504,homo11,D05,36500000,37500000,1.0
65505,homo12,D05,36500000,37500000,1.0
65506,homo13,D05,36500000,37500000,1.0
65507,homo14,D05,36500000,37500000,1.0
65508,homo15,D05,36500000,37500000,1.0
65509,homo16,D05,36500000,37500000,1.0
65510,homo17,D05,36500000,37500000,0.0
65511,homo18,D05,36500000,37500000,1.0
65512,homo19,D05,36500000,37500000,1.0
65513,homo20,D05,36500000,37500000,1.0
65514,homo21,D05,36500000,37500000,1.0
65515,homo22,D05,36500000,37500000,1.0
65516,homo1,D05,37000000,38000000,1.0
65517,homo2,D05,37000000,38000000,1.0
65518,homo3,D05,37000000,38000000,1.0
65519,homo4,D05,37000000,38000000,1.0
65520,homo5,D05,37000000,38000000,1.0
65521,homo6,D05,37000000,38000000,1.0
65522,homo7,D05,37000000,38000000,1.0
65523,homo8,D05,37000000,38000000,1.0
65524,homo9,D05,37000000,38000000,1.0
65525,homo10,D05,37000000,38000000,1.0
65526,homo11,D05,37000000,38000000,1.0
65527,homo12,D05,37000000,38000000,1.0
65528,homo13,D05,37000000,38000000,1.0
65529,homo14,D05,37000000,38000000,1.0
65530,homo15,D05,37000000,38000000,1.0
65531,homo16,D05,37000000,38000000,1.0
65532,homo17,D05,37000000,38000000,0.0
65533,homo18,D05,37000000,38000000,1.0
65534,homo19,D05,37000000,38000000,1.0
65535,homo20,D05,37000000,38000000,1.0
65536,homo21,D05,37000000,38000000,1.0
65537,homo22,D05,37000000,38000000,1.0
65538,homo1,D05,37500000,38500000,1.0
65539,homo2,D05,37500000,38500000,1.0
65540,homo3,D05,37500000,38500000,1.0
65541,homo4,D05,37500000,38500000,1.0
65542,homo5,D05,37500000,38500000,1.0
65543,homo6,D05,37500000,38500000,1.0
65544,homo7,D05,37500000,38500000,1.0
65545,homo8,D05,37500000,38500000,1.0
65546,homo9,D05,37500000,38500000,1.0
65547,homo10,D05,37500000,38500000,1.0
65548,homo11,D05,37500000,38500000,1.0
65549,homo12,D05,37500000,38500000,1.0
65550,homo13,D05,37500000,38500000,1.0
65551,homo14,D05,37500000,38500000,1.0
65552,homo15,D05,37500000,38500000,1.0
65553,homo16,D05,37500000,38500000,1.0
65554,homo17,D05,37500000,38500000,0.0
65555,homo18,D05,37500000,38500000,1.0
65556,homo19,D05,37500000,38500000,1.0
65557,homo20,D05,37500000,38500000,1.0
65558,homo21,D05,37500000,38500000,1.0
65559,homo22,D05,37500000,38500000,1.0
65560,homo1,D05,38000000,39000000,1.0
65561,homo2,D05,38000000,39000000,1.0
65562,homo3,D05,38000000,39000000,1.0
